,date,web-link,text,Year,Month
196,2024-12-18,?id22=667423,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-554-01326-B-001P",2024,12
197,2024-12-18,?id22=667421,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-553-01326-B-001P",2024,12
198,2024-12-18,?id22=667419,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-552-01326-B-001P",2024,12
199,2024-12-18,?id22=667417,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-551-01326-B-001P",2024,12
200,2024-12-18,?id22=667415,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-550-01326-B-001P",2024,12
201,2024-12-18,?id22=667413,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-549-01326-B-001P",2024,12
202,2024-12-18,?id22=667411,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-548-01326-B-001P",2024,12
203,2024-12-18,?id22=667409,"О присвоении ISIN кода облигациям АО ""АЛЬФА-БАНК"", выпуск 6-547-01326-B-001P",2024,12
204,2024-12-18,?id22=667407,"О присвоении ISIN кода облигациям ПАО ""ТГК-14"", выпуск 4B02-03-22451-F-001P",2024,12
205,2024-12-18,?id22=667405,"О присвоении ISIN кода облигациям ПАО ""ТГК-14"", выпуск 4B02-04-22451-F-001P",2024,12
206,2024-12-18,?id22=667403,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-107-00796-R-001P",2024,12
207,2024-12-18,?id22=667401,"О присвоении ISIN кода облигациям ООО ""СФО АТОН Структурные Решения"", выпуск 6-106-00796-R-001P",2024,12
208,2024-12-18,?id22=667399,"О присвоении ISIN кода облигациям ПАО ""Совкомбанк"", выпуск 6-03-00963-B-001P",2024,12
209,2024-12-18,?id22=667397,"О присвоении ISIN кода облигациям АО ""Полипласт"", выпуск 4B02-01-06757-A-002P",2024,12
210,2024-12-18,?id22=667395,"О присвоении ISIN кода облигациям ППК ""Российский экологический оператор"", выпуск 4-11-00009-T",2024,12
211,2024-12-18,?id22=667393,"О присвоении ISIN кода облигациям ПАО ""РусГидро"", выпуск 4B02-05-55038-E-002P",2024,12
212,2024-12-18,?id22=667391,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-698-01481-B-001P",2024,12
213,2024-12-18,?id22=667389,"О присвоении ISIN кода облигациям ПАО Сбербанк, выпуск 4B02-697-01481-B-001P",2024,12
214,2024-12-18,?id22=667387,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-19-32432-H-004P",2024,12
215,2024-12-18,?id22=667385,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-21-32432-H-004P",2024,12
216,2024-12-18,?id22=667383,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-22-32432-H-004P",2024,12
217,2024-12-18,?id22=667381,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-26-32432-Н-004P",2024,12
218,2024-12-18,?id22=667379,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-24-32432-H-004P",2024,12
219,2024-12-18,?id22=667377,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-23-32432-H-004P",2024,12
220,2024-12-18,?id22=667375,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-18-32432-H-004P",2024,12
221,2024-12-18,?id22=667373,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-17-32432-H-004P",2024,12
222,2024-12-18,?id22=667371,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-25-32432-H-004P",2024,12
223,2024-12-18,?id22=667369,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-20-32432-H-004P",2024,12
224,2024-12-18,?id22=667367,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-862-01000-B-005P",2024,12
225,2024-12-17,?id22=667353,"О присвоении ISIN кода облигациям ООО ""СФО Оптимум Финанс"", выпуск 4-02-00760-R",2024,12
226,2024-12-17,?id22=667351,"О присвоении ISIN кода облигациям ООО ""РОВИ Факторинг Плюс"", выпуск 4B02-01-00205-L-001P",2024,12
227,2024-12-17,?id22=667349,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-16-32432-H-004P",2024,12
228,2024-12-17,?id22=667347,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-15-32432-H-004P",2024,12
229,2024-12-17,?id22=667345,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-13-32432-H-004P",2024,12
230,2024-12-17,?id22=667343,"О присвоении ISIN кода облигациям АО ""ГТЛК"", выпуск 4-14-32432-H-004P",2024,12
231,2024-12-17,?id22=667341,"О присвоении ISIN кода облигациям ООО ""СФО Аякс"", выпуск 6-01-00774-R-001P",2024,12
232,2024-12-17,?id22=667339,"О присвоении ISIN кода облигациям ООО ""ЭнергоТехСервис"", выпуск 4B02-06-00490-R-001P",2024,12
233,2024-12-17,?id22=667337,"О присвоении ISIN кода облигациям АО ""Новосибирскавтодор"", выпуск 4B02-02-10744-F",2024,12
234,2024-12-17,?id22=667335,"О присвоении ISIN кода облигациям ООО ТК ""Нафтатранс плюс"", выпуск 4B02-06-00318-R",2024,12
235,2024-12-17,?id22=667333,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-861-01000-B-005P",2024,12
236,2024-12-16,?id22=667325,"О присвоении ISIN кода облигациям Департамента финансов Томской области, выпуск RU34072TMS0",2024,12
237,2024-12-16,?id22=667321,"О присвоении ISIN кода облигациям ПАО ""Промсвязьбанк"", выпуск 4B02-10-03251-B-003P",2024,12
238,2024-12-16,?id22=667319,"О присвоении ISIN кода облигациям Минфин РБ, выпуск RU34014BAS0",2024,12
239,2024-12-16,?id22=667317,"О присвоении ISIN кода облигациям ООО ""Корпорация ""Маяк"", выпуск 4CDE-01-00209-L",2024,12
240,2024-12-16,?id22=667311,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-122-00004-T-002P",2024,12
241,2024-12-16,?id22=667309,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-121-00004-T-002P",2024,12
242,2024-12-16,?id22=667307,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-150-00004-T-002P",2024,12
243,2024-12-16,?id22=667305,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-149-00004-T-002P",2024,12
244,2024-12-16,?id22=667303,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-148-00004-T-002P",2024,12
245,2024-12-16,?id22=667301,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-147-00004-T-002P",2024,12
246,2024-12-16,?id22=667299,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-146-00004-T-002P",2024,12
247,2024-12-16,?id22=667297,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-145-00004-T-002P",2024,12
248,2024-12-16,?id22=667295,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-144-00004-T-002P",2024,12
249,2024-12-16,?id22=667293,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-143-00004-T-002P",2024,12
250,2024-12-16,?id22=667291,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-142-00004-T-002P",2024,12
251,2024-12-16,?id22=667289,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-141-00004-T-002P",2024,12
252,2024-12-16,?id22=667287,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-140-00004-T-002P",2024,12
253,2024-12-16,?id22=667285,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-139-00004-T-002P",2024,12
254,2024-12-16,?id22=667283,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-138-00004-T-002P",2024,12
255,2024-12-16,?id22=667281,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-137-00004-T-002P",2024,12
256,2024-12-16,?id22=667279,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-136-00004-T-002P",2024,12
257,2024-12-16,?id22=667277,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-135-00004-T-002P",2024,12
258,2024-12-16,?id22=667275,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-134-00004-T-002P",2024,12
259,2024-12-16,?id22=667273,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-133-00004-T-002P",2024,12
260,2024-12-16,?id22=667271,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-132-00004-T-002P",2024,12
261,2024-12-16,?id22=667269,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-131-00004-T-002P",2024,12
262,2024-12-16,?id22=667267,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-130-00004-T-002P",2024,12
263,2024-12-16,?id22=667265,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-129-00004-T-002P",2024,12
264,2024-12-16,?id22=667263,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-128-00004-T-002P",2024,12
265,2024-12-16,?id22=667261,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-127-00004-T-002P",2024,12
266,2024-12-16,?id22=667259,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-126-00004-T-002P",2024,12
267,2024-12-16,?id22=667257,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-125-00004-T-002P",2024,12
268,2024-12-16,?id22=667255,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-124-00004-T-002P",2024,12
269,2024-12-16,?id22=667253,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-123-00004-T-002P",2024,12
270,2024-12-16,?id22=667251,"О присвоении ISIN кода облигациям ВЭБ.РФ, выпуск 4B02-151-00004-T-002P",2024,12
271,2024-12-16,?id22=667249,"О присвоении ISIN кода облигациям ППК ""Российский экологический оператор"", выпуск 4-13-00009-T",2024,12
272,2024-12-16,?id22=667247,"О присвоении ISIN кода облигациям ООО ""Воксис"", выпуск 4B02-01-00194-L-001P",2024,12
273,2024-12-16,?id22=667245,"О присвоении ISIN кода облигациям Банка ВТБ (ПАО), выпуск 4B02-860-01000-B-005P",2024,12
274,2024-12-13,?id22=667241,"О присвоении ISIN кода облигациям ППК ""Фонд развития территорий"", выпуск 4-44-00014-T-001P",2024,12
275,2024-12-13,?id22=667239,"О присвоении ISIN кода облигациям ППК ""Фонд развития территорий"", выпуск 4-41-00014-T-001P",2024,12
276,2024-12-13,?id22=667233,"О присвоении ISIN кода облигациям АО ""ТСГ Асача"", выпуск 4B02-01-31916-F-001P",2024,12
277,2024-12-13,?id22=667231,"О присвоении ISIN кода облигациям ООО ""СФО ВЕКТОР ТЕХНОЛОГИЙ"", выпуск 6-01-00842-R",2024,12
278,2024-12-13,?id22=667229,"О присвоении ISIN кода облигациям ООО ""СФО Ториум"", выпуск 6-01-00828-R-001P",2024,12
279,2024-12-13,?id22=667227,"О присвоении ISIN кода облигациям ООО ""Газпром капитал"", выпуск 4B02-12-36400-R-003P",2024,12
280,2024-12-13,?id22=667225,"О присвоении ISIN кода облигациям ООО ""Газпром капитал"", выпуск 4B02-09-36400-R-003P",2024,12
